time,cvar_residual
231,0.005181998445205434
232,-0.01010246585262274
233,-0.005290648589636499
234,0.008736254043152578
235,-0.01215283061922481
236,0.004072119858437503
237,-0.0035016358151357114
238,0.0012735130182304993
239,0.007068912019296769
240,0.0014660343553941516
241,0.0071726668838050876
242,-0.002461745903934008
243,-0.0018008812792145378
244,0.003934211244238627
245,-0.0021971523014116577
246,0.002986731905190013
247,0.005919021082888416
248,0.004341684471436944
249,-0.00789455782723291
250,-0.0017069038852476092
251,0.0014091624202741085
252,-0.00121946769814696
253,0.0003968300669576659
254,0.0014753537213462997
255,-0.002632840603587848
256,-0.0009671944022793193
257,-0.005905173640034276
258,-0.0023892089345366077
259,-0.007633393013829077
260,0.0005824834784634553
261,-0.0009661110217927488
262,-0.004578976060243146
263,0.008926299044144236
264,-0.0012270574152342044
265,0.0014327647203981005
266,-0.0031931658242273122
267,-0.0020717401036865007
268,0.0016220673542426797
269,-0.0016612552490344384
270,1.6516784441339704e-05
271,0.004034123076767322
272,-0.0025901308975942623
273,-0.006660805916189433
274,-0.007631321448392068
275,0.007192195181934316
276,0.004655733502877848
277,0.0032789983359386965
278,-0.0021802640293600633
279,-0.0066654000549391705
280,-0.001411508067480738
281,-0.0004667718564302278
282,-0.005657758333736395
283,-0.0073482815652431005
284,-0.008651563032019662
285,0.003286965937719221
286,-0.006026791576015072
287,0.001547051603579691
288,-0.0019889992670362416
289,0.0029481895438806817
290,0.0016791225598450851
291,-0.0011596870894564312
292,0.0006522671260460862
293,-0.0005516805418835638
294,-0.0030767357531653584
295,0.004900413927289315
296,-0.002115368766209992
297,-0.00043425073125739937
298,-0.007075625498287531
299,0.0013702230192240645
300,-0.003052907985727306
301,-0.0023842432957895117
302,-0.004197804304422209
303,-0.0006199822394417428
304,-0.010032363075184967
305,0.0034117850645662973
306,-0.00019332387339614116
307,-0.0023364280060110356
308,-0.007741153328954589
309,0.002165333432399852
310,-0.0031716378014753793
311,0.006530434351241572
312,0.002431594811648911
313,0.007673278443435618
314,0.0006848502039428592
315,0.005389113805810777
316,0.0023138552264910855
317,-0.002254907061018982
318,0.0009360500924206724
319,-0.0041699313322946805
320,0.010343897164871859
321,-0.000504325548527068
322,0.00013105145759325455
323,0.0019499293081675943
324,-0.005434726621583639
325,0.006606855528332877
326,-0.005126647753840256
327,-0.00625735281180697
328,-0.0008326200635151292
329,-0.006396487488947922
330,0.007809702680956882
331,-0.0011535163484152756
332,-0.016105837489202152
333,0.0009997425906252105
334,0.002767529934270202
335,-0.0021071612419510887
336,-0.006779465128806044
337,-0.0005165350833324906
338,-0.0024085273361342226
339,-0.004877859599295181
340,-0.0053191253504737525
341,0.0007811787446869234
342,0.004515109001948279
343,0.002307719189985486
344,-0.0086399892929419
345,0.0030773900227799127
346,0.0038623700601352453
347,0.006968483754238832
348,-0.004749438780459474
349,-0.0002830131968231377
350,0.0028376212515191603
351,-0.0026377684906980555
352,0.002759549251733141
353,-0.0001201316310895385
354,-0.004232274083277732
355,-0.0038062111934527316
356,0.006246446781374282
357,-0.004982093311983359
358,-0.005840001420848069
359,0.0017218943236590473
360,-0.00015286392171247204
361,-0.006558106887133692
362,-0.002597100870447623
363,-0.004083907391302767
364,-0.0032083377312345143
365,0.012624851984033233
366,-0.001512899523370144
367,-0.004406254720860742
368,0.010108937453998249
369,0.004441273990961979
370,0.003624127802927047
371,-0.004165471471506834
372,0.00595741678843253
373,0.004081372941164193
374,0.000735447909190074
375,-0.008581515614361235
376,-9.960001238913983e-05
377,0.008649653570826893
378,0.0011019140987102033
379,-0.001882332635409315
380,-0.0011422867154433469
381,-0.0007962615340690829
382,-0.003998071068884694
383,-0.00020622414681407576
384,0.007213672647727748
385,0.006647274394554896
386,-0.0037716795516203206
387,0.00637948692275347
388,0.0038057065632637515
389,0.003166692688058311
390,0.00215955940820067
391,-0.0046518818938972775
392,-0.0020278909247855785
393,0.004164592015606629
394,-0.006034351719374738
395,-0.0052038755269793804
396,0.0015309871238295292
397,-0.003947663303295516
398,0.004119471768503834
399,-0.0037710897812827265
400,0.001221900724315734
401,0.0016403578232536563
402,-0.002410473389487384
403,-0.001198233148272967
404,-0.0034000574001997745
405,-9.302352826118235e-05
406,-0.004808436200439633
407,-0.0011175387574852932
408,0.0037424550389760793
409,-0.005683755395303355
410,-0.0024353470598894693
411,0.002591312049924745
412,-0.010388223908403311
413,0.009277920181996687
414,0.005226289570154668
415,-0.007691677901186601
416,-0.010520978999658759
417,0.0001480879366703081
418,-0.005601220979510577
419,0.004807466450992059
420,0.00197001081065844
421,0.0006168950816863527
422,-0.0028512819251180115
423,0.008000038198946765
424,0.0037672605036084264
425,0.0030158290451032287
426,0.006000279823137211
427,-0.0050943043174643465
428,0.006423689345195453
429,-0.0013230414818131868
430,0.001673648483012249
431,-0.0007823150483596668
432,-0.009389328031867926
433,0.004786741304861238
434,-0.00912241661453728
435,-0.0048326030000628755
436,-0.0022641231521406064
437,-0.009768077730046395
438,-0.00550311311401854
439,0.001224100453920157
440,-0.0017332559576776843
441,-0.0013207643686257537
442,-0.00457503225494295
443,0.00023090661878944749
444,-0.0016262401259829948
445,-0.008204827005091835
446,-0.0010045933478546392
447,-0.006209559134590703
448,0.004488485559712824
449,-0.001957533673493022
450,0.01260762215365393
451,0.004834512682607261
452,-0.0006513458764358432
453,0.002897394166119593
454,-0.010448995943558146
455,0.004811897034548779
456,-0.004101452485787461
457,0.0004486651852217679
458,-0.0036381125642500583
459,-0.003106591876216811
460,-0.0009056604498971267
461,0.00038416387503309023
462,-0.00013457940394646188
463,-9.923120690141473e-06
464,-0.008128413537407217
465,0.011660248021320546
466,0.0011599016453400506
467,0.0021878367281856605
468,-0.0016999555539753048
469,-0.004370773472788108
470,0.0007551786548508731
471,0.0014463845532051366
472,0.006509044387273665
473,0.01038808841757399
474,0.007385112019951076
475,-0.008832644617099795
476,-0.0023020907040489642
477,0.001679085599771838
478,-0.0020014282620621692
479,-0.00021913408372868025
480,-0.010725681220465907
481,0.004571065004916523
482,-0.009377276194032294
483,-0.007862447620736665
484,-0.005073353921458229
485,-0.0004876697688439964
486,-0.008113626775894296
487,-0.005301961170324152
488,0.005744725211547723
489,-0.0005618017651271222
490,0.0021677348934903097
491,-0.006181213921248723
492,-0.00026918012278614794
493,-0.0006793330315568428
494,-0.003976352354531948
495,-0.00025538552058929266
496,-0.00946062646411459
497,0.0021930437216806575
498,-0.0019974635877657142
499,-0.001286096959117389
500,0.004258829010583916
501,0.0021601673872900466
502,-0.001591695945305559
503,-0.005582930145560167
504,0.006643307023937954
505,-0.006700610009638428
506,0.003146834513005756
507,-0.007986969721031826
508,0.004589366515725626
509,0.005053004264417843
510,-0.00956305421594234
511,0.002246675263439674
512,0.0018325182387492734
513,0.0035152465234301314
514,0.0018262013750915932
515,-0.004811578463951112
516,-0.0010861648373493547
517,0.008323232682169845
518,-0.005539067379747866
519,0.0016142897917558621
520,0.005756269369775251
521,-0.004953764044303225
522,-0.007083933235579066
523,-0.006330511668255623
524,0.0019748568078819984
525,-0.0063730188649584706
526,-0.0006768002031603826
527,0.006856356981516101
528,-0.0002565406220431552
529,-0.0038890639408040184
530,0.0006270483635669285
531,-0.00034336427034162737
532,0.0022632881940162115
533,0.008095722769094262
534,0.0019838442941848785
535,0.01016891255882952
536,0.002276509517387711
537,-0.00383665646354022
538,0.011441514971143003
539,-0.0006240900867260849
540,-0.005274461159455025
541,0.011618643318149673
542,-0.003665584430902397
543,-0.003861947160179477
544,-0.002757352540222044
545,0.0008231320666110249
546,0.004654306987244436
547,-0.013243958068440935
548,0.004632502426557509
549,-0.0027726730116481545
550,-0.002064472215800667
551,0.008575959054606588
552,0.0010665407993449994
553,0.002238506739325508
554,-0.00024280057409781518
555,0.0038182129194116775
556,0.00809005286477439
557,-0.012375326415365198
558,0.005423089953681214
559,0.007735165319376764
560,0.0025053162395029622
561,-0.003386812113524245
562,-0.005761362239500887
563,0.01180922843456631
564,-0.0045249184331143215
565,0.0075882078552812595
566,0.0019525566223788581
567,0.010229154030074105
568,-0.0015913008215493285
569,-0.008037904618084438
570,1.0854235979711879e-05
571,-0.007432238189502084
572,0.013385302656037986
573,0.0031474911204043775
574,0.0038906522467722885
575,0.0038938514151302733
576,-0.003467948403116634
577,-0.0006601524625852754
578,0.000551823156798858
579,0.009719442317097282
580,-0.005785458992911662
581,-0.0036429194487739977
582,-0.0018146555311300775
583,-0.0033682332955532056
584,-0.007294632272587754
585,-0.013523522602124628
586,-0.009134222328356168
587,0.005495149662907451
588,-4.109450489610237e-05
589,0.004177694581270348
590,-0.002912567979541811
591,-0.0004916783012954671
592,0.008065787504794418
593,0.007763613028287084
594,0.00470986066296137
595,0.0010120889364520947
596,0.002589847137746203
597,0.0018531914932269614
598,-0.0008346339682705895
599,-0.0020218490472019898
600,0.005611839726505629
601,-0.006478137744480678
602,0.007436791386243211
603,-0.0013772140337390717
604,-0.0065702675234884135
605,-0.002727524288483061
606,-0.004372039435456369
607,-0.0028783717605192507
608,-0.0029697675934358247
609,-0.0031684738568761145
610,-0.0015397853406991762
611,-0.0003238666603053625
612,0.0038192981759048385
613,-0.001224763159935499
614,0.0016301040331379716
615,3.765656024268808e-05
616,0.002702903852464797
617,0.0002333766982793009
618,-0.0032341088765848497
619,-0.0045909982632029315
620,0.0010511479925210732
621,0.006366892449503193
622,-0.001145623135048674
623,-0.0035043182691410126
624,-0.0012808533763578461
625,-0.002806972554512445
626,-0.003334902595559571
627,-0.007217972907501258
628,-0.0012220414313094423
629,0.0011788857692169369
630,-0.005409520785990259
631,-0.00439169875133927
632,-0.004740309972441065
633,-0.006933389835231008
634,-0.004777960518196335
635,-0.0009892821441297942
636,-0.006710289030224193
637,-0.0006877123373241804
638,-0.0035173339623020745
639,-0.0046449102941014744
640,0.001886044081865663
641,-0.003200628026569512
642,-0.0023500693303382504
643,0.006490034050001084
644,-0.004600278168709857
645,0.00782937273796182
646,-0.0017389556452633032
647,-0.005680673164359825
648,-0.0027697417053100843
649,0.00034387453311185423
650,0.006272519299203565
651,0.003994124042816402
652,0.00031953424917853995
653,0.00629977990744562
654,-0.009405185239337428
655,0.001247207650299271
656,0.001549698633128005
657,0.0016107123378949202
658,-0.008050755829943546
659,-0.0050845620083923675
660,-0.0008323721107886316
661,0.00557395752480739
662,0.009576322478588308
663,-0.0033221762579171135
664,-0.00654923395985548
665,0.004078807182125609
666,0.013071850056504415
667,0.005534703166505922
668,-0.0037431636199701307
669,0.014305696466086058
670,0.0034339981023445683
671,-0.003955066067958468
672,0.009671510831688554
673,-0.0043499590569942015
674,-0.0031054425933097173
675,0.003633104111705621
676,-0.0001245265894462737
677,0.00018503566002383488
678,0.00019345750821398578
679,0.005572399629350804
680,-0.011621953198558115
681,0.0014225694294323504
682,-0.0014510168854025892
683,-0.0037624801626530797
684,-0.0037756820896666706
685,-0.0131855483460961
686,-0.003992090518005972
687,0.006452313624696686
688,0.004160274390137698
689,-0.0009569088119724626
690,-0.007056278609203282
691,0.004109348861295643
692,0.006549242058302091
693,0.005170973353988323
694,-0.004843627774931849
695,-0.004324393404313435
696,0.00827955629422107
697,-0.0060463552074848026
698,0.002391066827577854
699,-0.008888680735365972
700,-0.0015015768368695777
701,0.002925752003671779
702,-0.0001498297857105634
703,0.0026195666052755374
704,-0.006131025378268727
705,-0.004100009822478277
706,0.002409091892494345
707,0.0034844407102618763
708,0.001099064265314313
709,0.004735288708291563
710,-0.008286039692856382
711,-0.002330989751734299
712,0.00911341886613092
713,0.0064173441449686
714,0.0031681908250377217
715,-0.000776834866777516
716,0.005174078141749844
717,0.0021457075983080344
718,-0.007587201823036145
719,0.004978812235280647
720,-0.004330217071611165
721,0.0037984412500908873
722,-0.008079863943721493
723,0.007995096660501043
724,-0.0013744818940105966
725,-0.005546681661105885
726,-0.0034425261653538704
727,-0.0016842454865685266
728,-2.8848582136347762e-05
729,0.006590728181698327
730,0.0003507130823870387
731,-0.010854583988612606
732,-0.006148692560844556
733,0.013787673962080502
734,0.0006769439783146299
735,0.0047539505700524235
736,-0.0015417306974691931
737,-0.005023056571034312
738,-0.0024064111119090183
739,0.0006416304202920082
740,-0.002301181686135336
741,0.009592338832648822
742,-0.003081263971133123
743,-0.005274178051251305
744,0.004044013798511592
745,0.0046600125192247325
746,0.00014988560769242765
747,-0.003010718112703638
748,-0.009503294070865082
749,0.006103607612220551
750,0.004342804549608552
751,-0.0021994415987454784
752,0.00029786239214863364
753,-0.0011333859126080599
754,0.008143651206431698
755,-0.005189591514771132
756,-0.0031003074700995986
757,-0.0035836311953198925
758,0.0015508064322113688
759,0.00028064726848636235
760,0.0010003408173140803
761,-0.004403035627705831
762,0.007424484152051972
763,-0.002270225536106184
764,0.0059379497469826265
765,0.01569556998640672
766,-0.004366680269071889
767,0.0017119244993564835
768,-0.000658018191279598
769,0.010154407774614153
770,-0.0014032696374254995
771,0.0012434573875904306
772,0.0011343415975566334
773,-0.0005019938497392068
774,0.0037773688393342247
775,0.0004669820022752233
776,0.0024092586902254055
777,0.0010680135242848198
778,-0.0030226886285531925
779,-0.00134481029862605
780,0.0027771142637148007
781,0.002756801509516731
782,0.006225045244058473
783,0.009296220739193345
784,-0.0026053443862050457
785,0.0006743707913981963
786,-0.0009670290477590321
787,-0.005536538186994382
788,0.0028227756940221085
789,0.003889185820029278
790,-0.005384956130932575
791,-0.0018724966958765955
792,-0.002360447612146718
793,-0.00754212351612584
794,-0.00018188665082561427
795,-0.005726208382192846
796,0.000794968456276632
797,0.0013456076247989526
798,0.0019651139165236297
799,0.002206610888649399
800,0.007654703582987677
801,-0.004043230704077954
802,-0.003792409080086184
803,0.003275819485880709
804,-0.000659907626578571
805,0.005626633035291386
806,0.002808443961830222
807,0.009590556641464307
808,-0.00045664224886345577
809,-0.007410197859932922
810,0.0017033070998957328
811,-0.00035837078957039306
812,0.0026724374325728536
813,0.0033130359333760203
814,-0.0026727425754796146
815,-0.005045028292625776
816,-0.0007297167500619311
817,-0.011905957678872281
818,0.0004033362939310895
819,-0.0020371903756808184
820,0.004308375222463403
821,-0.009929242667715577
822,3.172654900318722e-05
823,0.007881121423585696
824,0.0033770066397550936
825,0.0049033599784393134
826,0.0016986676131497383
827,-0.008307670349503297
828,0.0008326458655123874
829,0.0020424468003200215
830,-0.0053911227209538694
831,-0.0006327692167966672
832,-0.014505353145219581
833,-0.0016704908797090404
834,-0.002181879714081513
835,0.00701119677806674
836,-0.0030161155131434663
837,-0.001331785292977395
838,-0.0003961438863840423
839,-0.0029516001196519
840,0.0035989571091607953
841,-0.009961960069284402
842,0.0056828835207206494
843,-5.939059157934646e-05
844,0.006508235673977131
845,-0.013736160710571358
846,-0.012181146603055538
847,-0.0014598927979275014
848,0.0025295769400028034
849,-0.0027746635800158714
850,0.002919229150412577
851,0.004906548787214816
852,0.0033299977351068408
853,0.0005163425219004057
854,0.0004780142482702817
855,-0.00307397543194192
856,-0.00027687162101888805
857,-0.005121154436173635
858,-0.003923647336805288
859,0.0025718209977337748
860,-0.0023144056576567457
861,-0.003687809470846665
862,0.0022461550659249653
863,0.0018994982846520857
864,-0.0010764979272430565
865,-0.0007446771536081886
866,0.002079739449399535
867,0.0048447855819194535
868,0.0010054282957688068
869,-0.005960169551885563
870,-0.001107137463817256
871,-0.0020357491889670845
872,-0.0052649305318722295
873,0.002489663828010504
874,0.0028742628969766685
875,0.003631042108529799
876,-0.00495456477041045
877,0.0007872546853958662
878,-3.1376164220634926e-05
879,0.001537015466709429
880,0.0006486324574909645
881,-6.272972458152899e-05
882,-0.0006636187973727383
883,0.0055342030501276005
884,-0.00430907003759643
885,-0.0008658543538252436
886,0.005406853334029801
887,-0.004055279620157045
888,-0.0038004396387199342
889,0.003669704722259047
890,-0.0071195692032352135
891,0.003303155615132469
892,-0.002448172896234817
893,0.0020500030776021126
894,-0.006103672835278132
895,0.005925381332791841
896,-0.006086193249447714
897,0.0036247517677332696
898,-0.005877311918879927
899,0.009041504355445318
900,-0.0003569089092756448
901,0.00975428547498492
902,-0.004094437437053299
903,-0.002213253480243978
904,0.006053596018660846
905,-0.00713098010887558
906,-0.0034963332793497104
907,0.00247534214844666
908,-0.0050939028834816645
909,0.0026090871100952237
910,0.0008520219251085913
911,-0.007568228118710921
912,0.004838843939917332
913,-0.006312165465972844
914,0.0038563954848646856
915,0.000642376991221405
916,-0.0022750623235287103
917,-0.0055270126248044196
918,0.0016463466270407478
919,-0.0043626239673876365
920,0.0060397673802628825
921,0.006222253046516996
922,0.008210170104929984
923,0.0014044871853765416
924,-0.0020215490274918804
925,-0.0014845129033532849
926,-0.0018504379140112707
927,0.0012400276916455352
928,0.0021830362779430125
929,0.006157821830084489
930,0.0001006170779801583
931,-0.007016136652667793
932,-0.0020371046323095095
933,0.007779258900282616
934,-0.007782892852360069
935,0.003695749802006908
936,-0.001952865567917203
937,-0.004417321551997603
938,0.001978055245560625
939,0.007804765128113827
940,0.0017022208839158552
941,-0.0013127210502061957
942,-0.006480246198031845
943,-0.0004942458055136826
944,-0.006660749101447205
945,-0.00154962110710115
946,-0.00031528824195801894
947,-0.011802707453552375
948,0.0069416110229394345
949,-0.006192607365602192
950,-0.0009297960058534748
951,0.0026691662290625816
952,0.006542748590895895
953,-0.00396076503186416
954,-0.012545926304864476
955,0.0053933185800564346
956,-0.006247474432131048
957,0.0017972162179186414
958,0.00210794850067823
959,-0.016260147163357934
960,-0.008074183857722197
961,-0.002304056033585677
962,-0.012920639594696174
963,-0.006690256381287064
964,0.0006143928006333365
965,-0.00044241826045634327
966,0.001513272153221361
967,0.00224610489364426
968,-0.008409147834898068
969,-0.006424241317063197
970,0.00380683094756025
971,0.0076216512050134005
972,-0.004837040244311063
973,0.0012945279704847845
974,0.004035414466569477
975,0.0011877780859464243
976,-0.001243831527104905
977,-0.0032032499722449643
978,0.009926346023827706
979,0.00048104520763487326
980,0.001944710156086374
981,0.00162160040373456
982,-0.004062092035004061
983,0.0002541051165715263
984,-0.0016112134393905092
985,-0.0017007379558444235
986,0.0015847957050938194
987,-0.004578214866176702
988,-0.006023942104018739
989,0.002513625302027101
990,-0.002658052963143351
991,-0.0017250786013836821
992,-0.009643982763383309
993,0.004815413910883169
994,0.002620081059578468
995,0.0035403439265591493
996,0.0019366281019887214
997,-0.0075797847684513225
998,0.0011449948233957594
999,-0.0030456675117247456
1000,-0.004814285526167697
1001,0.0025002412072286056
1002,0.008292544583763396
1003,0.007466697094781707
1004,0.0031107250925530793
1005,-0.0001511407972959831
1006,-0.001077711604594564
1007,-0.004522517932216135
1008,-0.001348665918533383
1009,0.004542619797940722
1010,0.009115695660124684
1011,-0.004082406534820195
1012,-0.009975067423358495
1013,-0.0026543699805615245
1014,0.004519770564355674
1015,0.010361386453295348
1016,0.006550206033284018
1017,0.006426426061891889
1018,-0.004247801768373702
1019,-0.004106946867745042
1020,-0.006619048186331039
1021,-0.003327398680627154
1022,0.004570488917055827
1023,0.008122435934674628
1024,0.001727586356414313
1025,-0.0012756048000495933
1026,-0.005333624088367109
1027,-0.000562575780066462
1028,0.0010156316382527728
1029,-0.007315360363865979
1030,0.004607364642533944
1031,-0.002119569981543297
1032,0.004307079205506003
1033,-5.4599810254921145e-05
1034,0.0014860834644365348
1035,-0.0035097460504065377
1036,-0.001723076429077247
1037,0.003210210616809784
1038,-0.0006574911736918694
1039,-0.005524870078485847
1040,0.0005578702752614
1041,0.0019283750841920062
1042,0.006864442628360154
1043,0.005762766343297358
1044,-0.0003231777317693414
1045,-0.0027366758233212276
1046,-0.0011415069968084533
1047,-0.0026186675368896186
1048,0.0025308061285197344
1049,0.005208325613078249
1050,0.006199171796470445
1051,-0.0020610322624883253
1052,-0.002560131997070592
1053,-0.002101972122793154
1054,-0.009660184750430794
1055,-0.006014061792734592
1056,-0.00017276502969341788
1057,0.0018963587022198475
1058,0.0024558652894127305
1059,-0.0039024721093526738
1060,-0.0024555507390967703
1061,-0.0013475190331973046
1062,-0.0019056294941777964
1063,0.00344008860332332
1064,-0.006540870549809643
1065,-0.00574647802521471
1066,-0.0014921764782372313
1067,-0.006828018516688373
1068,-0.009502351394783306
1069,-0.007467385798098774
1070,-0.0012135729422438342
1071,0.0031526540816273763
1072,0.00325683267196413
1073,0.007939577162695458
1074,0.0005083255878543022
1075,0.00118100256164414
1076,-0.0012520351851417221
1077,-0.001009132328680045
1078,0.010402726657976062
1079,0.0013067571862751595
1080,0.001741371345470608
1081,-0.005725571514584832
1082,0.0020521113745253406
1083,0.0032916598966173227
1084,0.005551550639689328
1085,0.0031504226245075073
1086,-0.0006336911404199173
1087,-0.0008471165643160438
1088,-0.00036040339384451426
1089,0.0005359352178045164
1090,0.006338252204030892
1091,0.0053631977460060366
1092,0.0037645547686289017
1093,0.010146049902351491
1094,-0.01328119187638413
1095,-0.0023002928716301533
1096,-5.636309557191441e-05
1097,-0.0033611473698048643
1098,-0.004648753623261955
1099,-0.008585798201816035
1100,-0.0015566430604213128
1101,0.004470135269209156
1102,0.003869681711521365
1103,-0.0037606494312035087
1104,0.0011012253926584324
1105,0.006787999076080457
1106,-0.007600335226726164
1107,-0.000794179901862647
1108,0.001432481454044697
1109,5.00767001839522e-05
1110,0.004253166970086971
1111,-0.0074891301483093285
1112,-0.005029093303987066
1113,0.0034102067134799776
1114,-0.008511120305475075
1115,0.004058839205166383
1116,0.002249090781159566
1117,0.0037095986985268034
1118,-0.0023464482637985196
1119,0.0025491921835672587
1120,-0.005861437850753936
1121,-0.002072524712331597
1122,0.00018169470138766633
1123,-0.004493747122784549
1124,0.0010905343401713065
1125,-0.005721036143966328
1126,0.0013432540491750548
1127,0.008709251521936393
1128,-0.0062833281930867926
1129,-0.00011280058137962755
1130,-0.00808980529022574
1131,-0.004164770090452087
1132,0.0035097458586972295
1133,-0.0021531430089506715
1134,0.0037120506938423175
1135,0.0017794167933837869
1136,-0.0003225913566999613
1137,-0.005147062973617333
1138,0.0034274410924876888
1139,0.0015206686422574729
1140,-0.007640202040046775
1141,-0.0048226279664165955
1142,-0.013845144407756829
1143,-0.006828134031418797
1144,-0.001566881305101868
1145,-0.005279278201738464
1146,-0.004158332980268435
1147,0.006952850787878886
1148,0.0051440666201903315
1149,-0.0034733409388030103
1150,0.003967688172012578
1151,0.006074364264520873
